,Image.ID,Image.File.Name,File.Suffix,Folder.Name,Camera.ID,Deployment.ID,Date,Time,Work.Days,Number.of.Individuals,Independent.Detections,Comment,Class,Species_ID,Scientific_Name,Sex
6205,L-XHG15-R12B-0165,IMAG0461,JPG,L-XHG15-R12B,R12B,L-XHG15-R12B,6/24/2015,16:38,10,,,,No Animal,,,
6206,L-XHG15-R12B-0166,IMAG0462,JPG,L-XHG15-R12B,R12B,L-XHG15-R12B,6/24/2015,16:38,10,,,,No Animal,,,
6207,L-XHG15-R12B-0167,IMAG0463,JPG,L-XHG15-R12B,R12B,L-XHG15-R12B,6/24/2015,16:38,10,,,,No Animal,,,
6208,L-XHG15-R12B-0168,IMAG0464,AVI,L-XHG15-R12B,R12B,L-XHG15-R12B,6/24/2015,16:39,10,1,1,,Birds,Unknown Animal,Unknown Animal,
6209,L-XHG15-R12B-0169,IMAG0465,JPG,L-XHG15-R12B,R12B,L-XHG15-R12B,6/24/2015,23:50,10,,,,No Animal,,,
6210,L-XHG15-R12B-0170,IMAG0466,JPG,L-XHG15-R12B,R12B,L-XHG15-R12B,6/24/2015,23:50,10,,,,No Animal,,,
6211,L-XHG15-R12B-0171,IMAG0467,JPG,L-XHG15-R12B,R12B,L-XHG15-R12B,6/24/2015,23:50,10,,,,No Animal,,,
6212,L-XHG15-R12B-0172,IMAG0468,AVI,L-XHG15-R12B,R12B,L-XHG15-R12B,6/24/2015,23:51,10,,,,No Animal,,,
6213,L-XHG15-R12B-0173,IMAG0469,JPG,L-XHG15-R12B,R12B,L-XHG15-R12B,6/25/2015,10:19,11,1,1,,Mammals,Moupin Pika,Ochotona thibetana,
6214,L-XHG15-R12B-0174,IMAG0470,JPG,L-XHG15-R12B,R12B,L-XHG15-R12B,6/25/2015,10:19,11,1,,,Mammals,Moupin Pika,Ochotona thibetana,
6215,L-XHG15-R12B-0175,IMAG0471,JPG,L-XHG15-R12B,R12B,L-XHG15-R12B,6/25/2015,10:19,11,1,,,Mammals,Moupin Pika,Ochotona thibetana,
6216,L-XHG15-R12B-0176,IMAG0472,AVI,L-XHG15-R12B,R12B,L-XHG15-R12B,6/25/2015,10:20,11,1,,,Mammals,Moupin Pika,Ochotona thibetana,
6217,L-XHG15-R12B-0177,IMAG0725,JPG,L-XHG15-R12B,R12B,L-XHG15-R12B,6/25/2015,18:25,11,,,,No Animal,,,
6218,L-XHG15-R12B-0178,IMAG0726,JPG,L-XHG15-R12B,R12B,L-XHG15-R12B,6/25/2015,18:25,11,,,,No Animal,,,
6219,L-XHG15-R12B-0179,IMAG0727,JPG,L-XHG15-R12B,R12B,L-XHG15-R12B,6/25/2015,18:25,11,,,,No Animal,,,
6220,L-XHG15-R12B-0180,IMAG0728,AVI,L-XHG15-R12B,R12B,L-XHG15-R12B,6/25/2015,18:26,11,,,,No Animal,,,
6221,L-XHG15-R12B-0181,IMAG0729,JPG,L-XHG15-R12B,R12B,L-XHG15-R12B,6/26/2015,2:11,12,,,,No Animal,,,
6222,L-XHG15-R12B-0182,IMAG0730,JPG,L-XHG15-R12B,R12B,L-XHG15-R12B,6/26/2015,2:11,12,,,,No Animal,,,
6223,L-XHG15-R12B-0183,IMAG0731,JPG,L-XHG15-R12B,R12B,L-XHG15-R12B,6/26/2015,2:11,12,,,,No Animal,,,
6224,L-XHG15-R12B-0184,IMAG0732,AVI,L-XHG15-R12B,R12B,L-XHG15-R12B,6/26/2015,2:12,12,,,,No Animal,,,
6225,L-XHG15-R12B-0185,IMAG0733,JPG,L-XHG15-R12B,R12B,L-XHG15-R12B,6/26/2015,2:19,12,,,,No Animal,,,
6226,L-XHG15-R12B-0186,IMAG0734,JPG,L-XHG15-R12B,R12B,L-XHG15-R12B,6/26/2015,2:19,12,,,,No Animal,,,
6227,L-XHG15-R12B-0187,IMAG0735,JPG,L-XHG15-R12B,R12B,L-XHG15-R12B,6/26/2015,2:19,12,,,,No Animal,,,
6228,L-XHG15-R12B-0188,IMAG0736,AVI,L-XHG15-R12B,R12B,L-XHG15-R12B,6/26/2015,2:20,12,,,,No Animal,,,
6229,L-XHG15-R12B-0189,IMAG0737,JPG,L-XHG15-R12B,R12B,L-XHG15-R12B,6/26/2015,2:29,12,,,,No Animal,,,
6230,L-XHG15-R12B-0190,IMAG0738,JPG,L-XHG15-R12B,R12B,L-XHG15-R12B,6/26/2015,2:29,12,,,,No Animal,,,
6231,L-XHG15-R12B-0191,IMAG0739,JPG,L-XHG15-R12B,R12B,L-XHG15-R12B,6/26/2015,2:29,12,,,,No Animal,,,
6232,L-XHG15-R12B-0192,IMAG0740,AVI,L-XHG15-R12B,R12B,L-XHG15-R12B,6/26/2015,2:29,12,,,,No Animal,,,
6233,L-XHG15-R12B-0193,IMAG0741,JPG,L-XHG15-R12B,R12B,L-XHG15-R12B,6/26/2015,5:31,12,,,,No Animal,,,
6234,L-XHG15-R12B-0194,IMAG0742,JPG,L-XHG15-R12B,R12B,L-XHG15-R12B,6/26/2015,5:31,12,,,,No Animal,,,
6235,L-XHG15-R12B-0195,IMAG0743,JPG,L-XHG15-R12B,R12B,L-XHG15-R12B,6/26/2015,5:31,12,,,,No Animal,,,
6236,L-XHG15-R12B-0196,IMAG0744,AVI,L-XHG15-R12B,R12B,L-XHG15-R12B,6/26/2015,5:32,12,,,,No Animal,,,
6237,L-XHG15-R12B-0197,IMAG0745,JPG,L-XHG15-R12B,R12B,L-XHG15-R12B,6/26/2015,7:20,12,1,1,,Mammals,Moupin Pika,Ochotona thibetana,
6238,L-XHG15-R12B-0198,IMAG0746,JPG,L-XHG15-R12B,R12B,L-XHG15-R12B,6/26/2015,7:20,12,1,,,Mammals,Moupin Pika,Ochotona thibetana,
6239,L-XHG15-R12B-0199,IMAG0747,JPG,L-XHG15-R12B,R12B,L-XHG15-R12B,6/26/2015,7:20,12,1,,,Mammals,Moupin Pika,Ochotona thibetana,
6240,L-XHG15-R12B-0200,IMAG0748,AVI,L-XHG15-R12B,R12B,L-XHG15-R12B,6/26/2015,7:21,12,1,,,Mammals,Moupin Pika,Ochotona thibetana,
6241,L-XHG15-R12B-0201,IMAG0797,JPG,L-XHG15-R12B,R12B,L-XHG15-R12B,6/26/2015,19:41,12,1,1,,Birds,Unknown Animal,Unknown Animal,
6242,L-XHG15-R12B-0202,IMAG0798,JPG,L-XHG15-R12B,R12B,L-XHG15-R12B,6/26/2015,19:41,12,1,,,Birds,Unknown Animal,Unknown Animal,
6243,L-XHG15-R12B-0203,IMAG0799,JPG,L-XHG15-R12B,R12B,L-XHG15-R12B,6/26/2015,19:41,12,1,,,Birds,Unknown Animal,Unknown Animal,
6244,L-XHG15-R12B-0204,IMAG0800,AVI,L-XHG15-R12B,R12B,L-XHG15-R12B,6/26/2015,19:42,12,1,,,Birds,Unknown Animal,Unknown Animal,
6245,L-XHG15-R12B-0205,IMAG0801,JPG,L-XHG15-R12B,R12B,L-XHG15-R12B,6/26/2015,21:06,12,,,,No Animal,,,
6246,L-XHG15-R12B-0206,IMAG0802,JPG,L-XHG15-R12B,R12B,L-XHG15-R12B,6/26/2015,21:06,12,,,,No Animal,,,
6247,L-XHG15-R12B-0207,IMAG0803,JPG,L-XHG15-R12B,R12B,L-XHG15-R12B,6/26/2015,21:06,12,,,,No Animal,,,
6248,L-XHG15-R12B-0208,IMAG0804,AVI,L-XHG15-R12B,R12B,L-XHG15-R12B,6/26/2015,21:07,12,,,,No Animal,,,
6249,L-XHG15-R12B-0209,IMAG0805,JPG,L-XHG15-R12B,R12B,L-XHG15-R12B,6/26/2015,22:20,12,,,,No Animal,,,
6250,L-XHG15-R12B-0210,IMAG0806,JPG,L-XHG15-R12B,R12B,L-XHG15-R12B,6/26/2015,22:20,12,1,1,,Mammals,Moupin Pika,Ochotona thibetana,
6251,L-XHG15-R12B-0211,IMAG0807,JPG,L-XHG15-R12B,R12B,L-XHG15-R12B,6/26/2015,22:20,12,,,,No Animal,,,
6252,L-XHG15-R12B-0212,IMAG0808,JPG,L-XHG15-R12B,R12B,L-XHG15-R12B,6/27/2015,2:54,13,,,,No Animal,,,
6253,L-XHG15-R12B-0213,IMAG0809,JPG,L-XHG15-R12B,R12B,L-XHG15-R12B,6/27/2015,2:54,13,,,,No Animal,,,
6254,L-XHG15-R12B-0214,IMAG0810,JPG,L-XHG15-R12B,R12B,L-XHG15-R12B,6/27/2015,2:54,13,,,,No Animal,,,
6255,L-XHG15-R12B-0215,IMAG0811,AVI,L-XHG15-R12B,R12B,L-XHG15-R12B,6/27/2015,2:55,13,1,1,,Mammals,Moupin Pika,Ochotona thibetana,
6256,L-XHG15-R12B-0216,IMAG0812,JPG,L-XHG15-R12B,R12B,L-XHG15-R12B,6/27/2015,12:26,13,,,,No Animal,,,
6257,L-XHG15-R12B-0217,IMAG0813,JPG,L-XHG15-R12B,R12B,L-XHG15-R12B,6/27/2015,12:26,13,,,,No Animal,,,
6258,L-XHG15-R12B-0218,IMAG0814,JPG,L-XHG15-R12B,R12B,L-XHG15-R12B,6/27/2015,12:26,13,,,,No Animal,,,
6259,L-XHG15-R12B-0219,IMAG0815,AVI,L-XHG15-R12B,R12B,L-XHG15-R12B,6/27/2015,12:26,13,,,,No Animal,,,
6260,L-XHG15-R12B-0220,IMAG0816,JPG,L-XHG15-R12B,R12B,L-XHG15-R12B,6/27/2015,12:34,13,,,,No Animal,,,
6261,L-XHG15-R12B-0221,IMAG0817,JPG,L-XHG15-R12B,R12B,L-XHG15-R12B,6/27/2015,12:34,13,,,,No Animal,,,
6262,L-XHG15-R12B-0222,IMAG0818,JPG,L-XHG15-R12B,R12B,L-XHG15-R12B,6/27/2015,12:34,13,,,,No Animal,,,
6263,L-XHG15-R12B-0223,IMAG0819,AVI,L-XHG15-R12B,R12B,L-XHG15-R12B,6/27/2015,12:35,13,,,,No Animal,,,
6264,L-XHG15-R12B-0224,IMAG0820,JPG,L-XHG15-R12B,R12B,L-XHG15-R12B,6/27/2015,12:37,13,,,,No Animal,,,
6265,L-XHG15-R12B-0225,IMAG0821,JPG,L-XHG15-R12B,R12B,L-XHG15-R12B,6/27/2015,12:37,13,,,,No Animal,,,
6266,L-XHG15-R12B-0226,IMAG0822,JPG,L-XHG15-R12B,R12B,L-XHG15-R12B,6/27/2015,12:37,13,,,,No Animal,,,
6267,L-XHG15-R12B-0227,IMAG0823,AVI,L-XHG15-R12B,R12B,L-XHG15-R12B,6/27/2015,12:37,13,,,,No Animal,,,
6268,L-XHG15-R12B-0228,IMAG0824,JPG,L-XHG15-R12B,R12B,L-XHG15-R12B,6/27/2015,13:13,13,,,,No Animal,,,
6269,L-XHG15-R12B-0229,IMAG0825,JPG,L-XHG15-R12B,R12B,L-XHG15-R12B,6/27/2015,13:13,13,,,,No Animal,,,
6270,L-XHG15-R12B-0230,IMAG0826,JPG,L-XHG15-R12B,R12B,L-XHG15-R12B,6/27/2015,13:13,13,,,,No Animal,,,
6271,L-XHG15-R12B-0231,IMAG0827,AVI,L-XHG15-R12B,R12B,L-XHG15-R12B,6/27/2015,13:14,13,,,,No Animal,,,
6272,L-XHG15-R12B-0232,IMAG0828,JPG,L-XHG15-R12B,R12B,L-XHG15-R12B,6/27/2015,15:02,13,,,,No Animal,,,
6273,L-XHG15-R12B-0233,IMAG0829,JPG,L-XHG15-R12B,R12B,L-XHG15-R12B,6/27/2015,15:02,13,,,,No Animal,,,
6274,L-XHG15-R12B-0234,IMAG0830,JPG,L-XHG15-R12B,R12B,L-XHG15-R12B,6/27/2015,15:02,13,,,,No Animal,,,
6275,L-XHG15-R12B-0235,IMAG0831,AVI,L-XHG15-R12B,R12B,L-XHG15-R12B,6/27/2015,15:02,13,,,,No Animal,,,
6276,L-XHG15-R12B-0236,IMAG0832,JPG,L-XHG15-R12B,R12B,L-XHG15-R12B,6/27/2015,17:35,13,,,,No Animal,,,
6277,L-XHG15-R12B-0237,IMAG0833,JPG,L-XHG15-R12B,R12B,L-XHG15-R12B,6/27/2015,17:35,13,,,,No Animal,,,
6278,L-XHG15-R12B-0238,IMAG0834,JPG,L-XHG15-R12B,R12B,L-XHG15-R12B,6/27/2015,17:35,13,,,,No Animal,,,
6279,L-XHG15-R12B-0239,IMAG0835,AVI,L-XHG15-R12B,R12B,L-XHG15-R12B,6/27/2015,17:36,13,,,,No Animal,,,
6280,L-XHG15-R12B-0240,IMAG0836,JPG,L-XHG15-R12B,R12B,L-XHG15-R12B,6/28/2015,0:46,14,,,,No Animal,,,
6281,L-XHG15-R12B-0241,IMAG0837,JPG,L-XHG15-R12B,R12B,L-XHG15-R12B,6/28/2015,0:46,14,,,,No Animal,,,
6282,L-XHG15-R12B-0242,IMAG0838,JPG,L-XHG15-R12B,R12B,L-XHG15-R12B,6/28/2015,0:46,14,,,,No Animal,,,
6283,L-XHG15-R12B-0243,IMAG0839,AVI,L-XHG15-R12B,R12B,L-XHG15-R12B,6/28/2015,0:47,14,,,,No Animal,,,
6284,L-XHG15-R12B-0244,IMAG0840,JPG,L-XHG15-R12B,R12B,L-XHG15-R12B,6/28/2015,15:21,14,,,,No Animal,,,
6285,L-XHG15-R12B-0245,IMAG0841,JPG,L-XHG15-R12B,R12B,L-XHG15-R12B,6/28/2015,15:21,14,,,,No Animal,,,
6286,L-XHG15-R12B-0246,IMAG0842,JPG,L-XHG15-R12B,R12B,L-XHG15-R12B,6/28/2015,15:21,14,,,,No Animal,,,
6287,L-XHG15-R12B-0247,IMAG0843,AVI,L-XHG15-R12B,R12B,L-XHG15-R12B,6/28/2015,15:21,14,,,,No Animal,,,
6288,L-XHG15-R12B-0248,IMAG0844,JPG,L-XHG15-R12B,R12B,L-XHG15-R12B,6/29/2015,3:13,15,1,1,,Mammals,Siberian Weasel,Mustela sibirica,
6289,L-XHG15-R12B-0249,IMAG0845,JPG,L-XHG15-R12B,R12B,L-XHG15-R12B,6/29/2015,3:13,15,,,,No Animal,,,
6290,L-XHG15-R12B-0250,IMAG0846,JPG,L-XHG15-R12B,R12B,L-XHG15-R12B,6/29/2015,3:13,15,,,,No Animal,,,
6291,L-XHG15-R12B-0251,IMAG0847,AVI,L-XHG15-R12B,R12B,L-XHG15-R12B,6/29/2015,3:14,15,,,,No Animal,,,
6292,L-XHG15-R12B-0252,IMAG0848,JPG,L-XHG15-R12B,R12B,L-XHG15-R12B,6/29/2015,7:45,15,1,1,,Birds,Unknown Animal,Unknown Animal,
6293,L-XHG15-R12B-0253,IMAG0849,JPG,L-XHG15-R12B,R12B,L-XHG15-R12B,6/29/2015,7:45,15,1,,,Birds,Unknown Animal,Unknown Animal,
6294,L-XHG15-R12B-0254,IMAG0850,JPG,L-XHG15-R12B,R12B,L-XHG15-R12B,6/29/2015,7:45,15,1,,,Birds,Unknown Animal,Unknown Animal,
6295,L-XHG15-R12B-0255,IMAG0851,AVI,L-XHG15-R12B,R12B,L-XHG15-R12B,6/29/2015,7:45,15,1,,,Birds,Unknown Animal,Unknown Animal,
6296,L-XHG15-R12B-0256,IMAG0852,JPG,L-XHG15-R12B,R12B,L-XHG15-R12B,6/29/2015,13:55,15,1,1,,Birds,Unknown Animal,Unknown Animal,
6297,L-XHG15-R12B-0257,IMAG0853,JPG,L-XHG15-R12B,R12B,L-XHG15-R12B,6/29/2015,13:55,15,1,,,Birds,Unknown Animal,Unknown Animal,
6298,L-XHG15-R12B-0258,IMAG0854,JPG,L-XHG15-R12B,R12B,L-XHG15-R12B,6/29/2015,13:55,15,1,,,Birds,Unknown Animal,Unknown Animal,
6299,L-XHG15-R12B-0259,IMAG0855,AVI,L-XHG15-R12B,R12B,L-XHG15-R12B,6/29/2015,13:56,15,,,,No Animal,,,
6300,L-XHG15-R12B-0260,IMAG0856,JPG,L-XHG15-R12B,R12B,L-XHG15-R12B,6/29/2015,14:43,15,1,1,,Birds,White-capped Water-Redstart,Chaimarrornis leucocephalus,
6301,L-XHG15-R12B-0261,IMAG0857,JPG,L-XHG15-R12B,R12B,L-XHG15-R12B,6/29/2015,14:43,15,1,,,Birds,White-capped Water-Redstart,Chaimarrornis leucocephalus,
6302,L-XHG15-R12B-0262,IMAG0858,JPG,L-XHG15-R12B,R12B,L-XHG15-R12B,6/29/2015,14:43,15,1,,,Birds,White-capped Water-Redstart,Chaimarrornis leucocephalus,
6303,L-XHG15-R12B-0263,IMAG0859,AVI,L-XHG15-R12B,R12B,L-XHG15-R12B,6/29/2015,14:44,15,1,,,Birds,White-capped Water-Redstart,Chaimarrornis leucocephalus,
6304,L-XHG15-R12B-0264,IMAG0860,JPG,L-XHG15-R12B,R12B,L-XHG15-R12B,6/29/2015,20:25,15,1,1,,Mammals,Siberian Weasel,Mustela sibirica,
6305,L-XHG15-R12B-0265,IMAG0861,JPG,L-XHG15-R12B,R12B,L-XHG15-R12B,6/29/2015,20:26,15,1,,,Mammals,Siberian Weasel,Mustela sibirica,
6306,L-XHG15-R12B-0266,IMAG0862,JPG,L-XHG15-R12B,R12B,L-XHG15-R12B,6/29/2015,20:26,15,1,,,Mammals,Siberian Weasel,Mustela sibirica,
6307,L-XHG15-R12B-0267,IMAG0863,AVI,L-XHG15-R12B,R12B,L-XHG15-R12B,6/29/2015,20:26,15,,,,No Animal,,,
6308,L-XHG15-R12B-0268,IMAG0864,JPG,L-XHG15-R12B,R12B,L-XHG15-R12B,7/1/2015,2:32,17,1,1,,Mammals,Siberian Weasel,Mustela sibirica,
6309,L-XHG15-R12B-0269,IMAG0865,JPG,L-XHG15-R12B,R12B,L-XHG15-R12B,7/1/2015,2:32,17,,,,No Animal,,,
6310,L-XHG15-R12B-0270,IMAG0866,JPG,L-XHG15-R12B,R12B,L-XHG15-R12B,7/1/2015,2:32,17,,,,No Animal,,,
6311,L-XHG15-R12B-0271,IMAG0867,AVI,L-XHG15-R12B,R12B,L-XHG15-R12B,7/1/2015,2:33,17,,,,No Animal,,,
6312,L-XHG15-R12B-0272A,IMAG0868,JPG,L-XHG15-R12B,R12B,L-XHG15-R12B,7/1/2015,9:00,17,1,1,,Mammals,Moupin Pika,Ochotona thibetana,
6313,L-XHG15-R12B-0272B,IMAG0868,JPG,L-XHG15-R12B,R12B,L-XHG15-R12B,7/1/2015,9:00,17,1,1,,Birds,Unknown Animal,Unknown Animal,
6314,L-XHG15-R12B-0273,IMAG0869,JPG,L-XHG15-R12B,R12B,L-XHG15-R12B,7/1/2015,9:00,17,1,,,Birds,Unknown Animal,Unknown Animal,
6315,L-XHG15-R12B-0274,IMAG0870,JPG,L-XHG15-R12B,R12B,L-XHG15-R12B,7/1/2015,9:00,17,1,,,Birds,Unknown Animal,Unknown Animal,
6316,L-XHG15-R12B-0275,IMAG0871,AVI,L-XHG15-R12B,R12B,L-XHG15-R12B,7/1/2015,9:00,17,1,,,Birds,Unknown Animal,Unknown Animal,
6317,L-XHG15-R12B-0276,IMAG0872,JPG,L-XHG15-R12B,R12B,L-XHG15-R12B,7/1/2015,13:09,17,,,,No Animal,,,
6318,L-XHG15-R12B-0277,IMAG0873,JPG,L-XHG15-R12B,R12B,L-XHG15-R12B,7/1/2015,13:09,17,,,,No Animal,,,
6319,L-XHG15-R12B-0278,IMAG0874,JPG,L-XHG15-R12B,R12B,L-XHG15-R12B,7/1/2015,13:09,17,,,,No Animal,,,
6320,L-XHG15-R12B-0279,IMAG0875,AVI,L-XHG15-R12B,R12B,L-XHG15-R12B,7/1/2015,13:09,17,,,,No Animal,,,
6321,L-XHG15-R12B-0280,IMAG0876,JPG,L-XHG15-R12B,R12B,L-XHG15-R12B,7/1/2015,13:14,17,1,1,,Mammals,Moupin Pika,Ochotona thibetana,
6322,L-XHG15-R12B-0281,IMAG0877,JPG,L-XHG15-R12B,R12B,L-XHG15-R12B,7/1/2015,13:14,17,1,,,Mammals,Moupin Pika,Ochotona thibetana,
6323,L-XHG15-R12B-0282,IMAG0878,JPG,L-XHG15-R12B,R12B,L-XHG15-R12B,7/1/2015,13:14,17,1,,,Mammals,Moupin Pika,Ochotona thibetana,
6324,L-XHG15-R12B-0283,IMAG0879,AVI,L-XHG15-R12B,R12B,L-XHG15-R12B,7/1/2015,13:15,17,1,,,Mammals,Moupin Pika,Ochotona thibetana,
6325,L-XHG15-R12B-0284,IMAG0880,JPG,L-XHG15-R12B,R12B,L-XHG15-R12B,7/1/2015,20:38,17,1,1,,Mammals,Unknown Animal,Unknown Animal,
6326,L-XHG15-R12B-0285,IMAG0881,JPG,L-XHG15-R12B,R12B,L-XHG15-R12B,7/1/2015,20:38,17,,,,No Animal,,,
6327,L-XHG15-R12B-0286,IMAG0882,JPG,L-XHG15-R12B,R12B,L-XHG15-R12B,7/1/2015,20:38,17,,,,No Animal,,,
6328,L-XHG15-R12B-0287,IMAG0883,AVI,L-XHG15-R12B,R12B,L-XHG15-R12B,7/1/2015,20:38,17,,,,No Animal,,,
6329,L-XHG15-R12B-0288,IMAG0884,JPG,L-XHG15-R12B,R12B,L-XHG15-R12B,7/1/2015,23:31,17,1,1,,Mammals,Moupin Pika,Ochotona thibetana,
6330,L-XHG15-R12B-0289,IMAG0885,JPG,L-XHG15-R12B,R12B,L-XHG15-R12B,7/1/2015,23:31,17,1,,,Mammals,Moupin Pika,Ochotona thibetana,
6331,L-XHG15-R12B-0290,IMAG0886,JPG,L-XHG15-R12B,R12B,L-XHG15-R12B,7/1/2015,23:31,17,1,,,Mammals,Moupin Pika,Ochotona thibetana,
6332,L-XHG15-R12B-0291,IMAG0887,AVI,L-XHG15-R12B,R12B,L-XHG15-R12B,7/1/2015,23:32,17,,,,No Animal,,,
6333,L-XHG15-R12B-0292,IMAG0888,JPG,L-XHG15-R12B,R12B,L-XHG15-R12B,7/2/2015,6:15,18,1,1,,Birds,Elliot's Laughingthrush,Trochalopteron elliotii,
6334,L-XHG15-R12B-0293,IMAG0889,JPG,L-XHG15-R12B,R12B,L-XHG15-R12B,7/2/2015,6:15,18,1,,,Birds,Elliot's Laughingthrush,Trochalopteron elliotii,
6335,L-XHG15-R12B-0294,IMAG0890,JPG,L-XHG15-R12B,R12B,L-XHG15-R12B,7/2/2015,6:15,18,1,,,Birds,Elliot's Laughingthrush,Trochalopteron elliotii,
6336,L-XHG15-R12B-0295,IMAG0891,AVI,L-XHG15-R12B,R12B,L-XHG15-R12B,7/2/2015,6:16,18,1,,,Birds,Elliot's Laughingthrush,Trochalopteron elliotii,
6337,L-XHG15-R12B-0296,IMAG0892,JPG,L-XHG15-R12B,R12B,L-XHG15-R12B,7/2/2015,7:38,18,1,1,,Mammals,Moupin Pika,Ochotona thibetana,
6338,L-XHG15-R12B-0297,IMAG0893,JPG,L-XHG15-R12B,R12B,L-XHG15-R12B,7/2/2015,7:38,18,1,,,Mammals,Moupin Pika,Ochotona thibetana,
6339,L-XHG15-R12B-0298,IMAG0894,JPG,L-XHG15-R12B,R12B,L-XHG15-R12B,7/2/2015,7:38,18,1,,,Mammals,Moupin Pika,Ochotona thibetana,
6340,L-XHG15-R12B-0299,IMAG0895,AVI,L-XHG15-R12B,R12B,L-XHG15-R12B,7/2/2015,7:38,18,1,,,Mammals,Moupin Pika,Ochotona thibetana,
6341,L-XHG15-R12B-0300,IMAG0896,JPG,L-XHG15-R12B,R12B,L-XHG15-R12B,7/2/2015,8:13,18,1,1,,Birds,Golden-spectacled Warbler,Seicercus burkii,
6342,L-XHG15-R12B-0301,IMAG0897,JPG,L-XHG15-R12B,R12B,L-XHG15-R12B,7/2/2015,8:13,18,1,,,Birds,Golden-spectacled Warbler,Seicercus burkii,
6343,L-XHG15-R12B-0302,IMAG0898,JPG,L-XHG15-R12B,R12B,L-XHG15-R12B,7/2/2015,8:13,18,,,,No Animal,,,
6344,L-XHG15-R12B-0303,IMAG0899,AVI,L-XHG15-R12B,R12B,L-XHG15-R12B,7/2/2015,8:13,18,,,,No Animal,,,
6345,L-XHG15-R12B-0304,IMAG0900,JPG,L-XHG15-R12B,R12B,L-XHG15-R12B,7/2/2015,9:44,18,1,1,,Mammals,Moupin Pika,Ochotona thibetana,
6346,L-XHG15-R12B-0305,IMAG0901,JPG,L-XHG15-R12B,R12B,L-XHG15-R12B,7/2/2015,9:44,18,,,,No Animal,,,
6347,L-XHG15-R12B-0306,IMAG0902,JPG,L-XHG15-R12B,R12B,L-XHG15-R12B,7/2/2015,9:44,18,,,,No Animal,,,
6348,L-XHG15-R12B-0307,IMAG0903,AVI,L-XHG15-R12B,R12B,L-XHG15-R12B,7/2/2015,9:44,18,,,,No Animal,,,
6349,L-XHG15-R12B-0308,IMAG0904,JPG,L-XHG15-R12B,R12B,L-XHG15-R12B,7/2/2015,9:46,18,,,,No Animal,,,
6350,L-XHG15-R12B-0309,IMAG0905,JPG,L-XHG15-R12B,R12B,L-XHG15-R12B,7/2/2015,9:46,18,,,,No Animal,,,
6351,L-XHG15-R12B-0310,IMAG0906,JPG,L-XHG15-R12B,R12B,L-XHG15-R12B,7/2/2015,9:46,18,,,,No Animal,,,
6352,L-XHG15-R12B-0311,IMAG0907,AVI,L-XHG15-R12B,R12B,L-XHG15-R12B,7/2/2015,9:47,18,,,,No Animal,,,
6353,L-XHG15-R12B-0312,IMAG0908,JPG,L-XHG15-R12B,R12B,L-XHG15-R12B,7/2/2015,14:30,18,1,1,,Mammals,Moupin Pika,Ochotona thibetana,
6354,L-XHG15-R12B-0313,IMAG0909,JPG,L-XHG15-R12B,R12B,L-XHG15-R12B,7/2/2015,14:30,18,,,,No Animal,,,
6355,L-XHG15-R12B-0314,IMAG0910,JPG,L-XHG15-R12B,R12B,L-XHG15-R12B,7/2/2015,14:30,18,,,,No Animal,,,
6356,L-XHG15-R12B-0315,IMAG0911,AVI,L-XHG15-R12B,R12B,L-XHG15-R12B,7/2/2015,14:31,18,,,,No Animal,,,
6357,L-XHG15-R12B-0316,IMAG0912,JPG,L-XHG15-R12B,R12B,L-XHG15-R12B,7/2/2015,14:45,18,1,,,Mammals,Moupin Pika,Ochotona thibetana,
6358,L-XHG15-R12B-0317,IMAG0913,JPG,L-XHG15-R12B,R12B,L-XHG15-R12B,7/2/2015,14:45,18,,,,No Animal,,,
6359,L-XHG15-R12B-0318,IMAG0914,JPG,L-XHG15-R12B,R12B,L-XHG15-R12B,7/2/2015,14:45,18,,,,No Animal,,,
6360,L-XHG15-R12B-0319,IMAG0915,AVI,L-XHG15-R12B,R12B,L-XHG15-R12B,7/2/2015,14:45,18,,,,No Animal,,,
6361,L-XHG15-R12B-0320,IMAG0916,JPG,L-XHG15-R12B,R12B,L-XHG15-R12B,7/2/2015,14:53,18,,,,No Animal,,,
6362,L-XHG15-R12B-0321,IMAG0917,JPG,L-XHG15-R12B,R12B,L-XHG15-R12B,7/2/2015,14:53,18,,,,No Animal,,,
6363,L-XHG15-R12B-0322,IMAG0918,JPG,L-XHG15-R12B,R12B,L-XHG15-R12B,7/2/2015,14:53,18,,,,No Animal,,,
6364,L-XHG15-R12B-0323,IMAG0919,AVI,L-XHG15-R12B,R12B,L-XHG15-R12B,7/2/2015,14:54,18,1,1,,Birds,Unknown Animal,Unknown Animal,
6365,L-XHG15-R12B-0324,IMAG0920,JPG,L-XHG15-R12B,R12B,L-XHG15-R12B,7/2/2015,14:54,18,1,,,Mammals,Moupin Pika,Ochotona thibetana,
6366,L-XHG15-R12B-0325,IMAG0921,JPG,L-XHG15-R12B,R12B,L-XHG15-R12B,7/2/2015,14:54,18,1,,,Mammals,Moupin Pika,Ochotona thibetana,
6367,L-XHG15-R12B-0326,IMAG0922,JPG,L-XHG15-R12B,R12B,L-XHG15-R12B,7/2/2015,14:54,18,1,,,Mammals,Moupin Pika,Ochotona thibetana,
6368,L-XHG15-R12B-0327,IMAG0923,AVI,L-XHG15-R12B,R12B,L-XHG15-R12B,7/2/2015,14:55,18,1,,,Mammals,Moupin Pika,Ochotona thibetana,
